sample_id,word_id,modality,observed,coverage,source_count,weight_sum
-mJ2ud6oKI8$_$6,1,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$6,2,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$6,3,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$6,4,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,0,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,1,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,2,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,3,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,4,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,5,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,6,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,7,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,8,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,9,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$8,10,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,0,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,1,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,2,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,3,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,4,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,5,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,6,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,7,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,8,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,9,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,10,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,11,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,12,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,13,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,14,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,15,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,16,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,17,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,18,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,19,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,20,A,0,0.0,0,0.0
-mJ2ud6oKI8$_$9,21,A,0,0.0,0,0.0
-mqbVkbCndg$_$0,0,A,1,1.0,30,0.9999999999999997
-mqbVkbCndg$_$0,1,A,1,1.0,10,1.0
-mqbVkbCndg$_$0,2,A,1,1.0,6,1.0
-mqbVkbCndg$_$0,3,A,1,1.0,54,1.0000000000000002
-mqbVkbCndg$_$0,4,A,1,1.0,38,1.0
-mqbVkbCndg$_$0,5,A,1,1.0,11,1.0
-mqbVkbCndg$_$0,6,A,1,1.0,77,1.0
-mqbVkbCndg$_$0,7,A,1,1.0,43,0.9999999999999999
-mqbVkbCndg$_$0,8,A,1,1.0,12,1.0
-mqbVkbCndg$_$0,9,A,1,1.0,102,1.0000000000000002
-mqbVkbCndg$_$0,10,A,1,1.0,25,1.0
-mqbVkbCndg$_$0,11,A,1,1.0,44,0.9999999999999999
-qDkUB0GgYY$_$6,0,A,1,1.0,12,1.0
-qDkUB0GgYY$_$6,1,A,1,1.0,27,1.0
-qDkUB0GgYY$_$6,2,A,1,1.0,20,1.0
-qDkUB0GgYY$_$6,3,A,1,1.0,8,1.0
-qDkUB0GgYY$_$6,4,A,1,1.0,17,1.0
-qDkUB0GgYY$_$6,5,A,1,1.0,12,1.0
-qDkUB0GgYY$_$6,6,A,1,1.0,24,1.0
-qDkUB0GgYY$_$6,7,A,1,1.0,55,1.0000000000000002
-qDkUB0GgYY$_$6,8,A,1,1.0,12,0.9999999999999999
-qDkUB0GgYY$_$6,9,A,1,1.0,21,0.9999999999999999
-qDkUB0GgYY$_$6,10,A,1,1.0,8,1.0
-qDkUB0GgYY$_$6,11,A,1,1.0,16,1.0
-qDkUB0GgYY$_$6,12,A,1,1.0,14,0.9999999999999997
-qDkUB0GgYY$_$6,13,A,1,1.0,27,1.0
-qDkUB0GgYY$_$6,14,A,1,1.0,10,0.9999999999999999
-qDkUB0GgYY$_$6,15,A,1,1.0,28,1.0000000000000002
-ri04Z7vwnc$_$0,0,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,1,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,2,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,3,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,4,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,5,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,6,A,0,0.0,0,0.0
-ri04Z7vwnc$_$0,7,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,0,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,1,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,2,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,3,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,4,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,5,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,6,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,7,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,8,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,9,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,10,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,11,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,12,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,13,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,14,A,0,0.0,0,0.0
-ri04Z7vwnc$_$2,15,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,0,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,1,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,2,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,3,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,4,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,5,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,6,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,7,A,0,0.0,0,0.0
-ri04Z7vwnc$_$5,8,A,0,0.0,0,0.0
-s9qJ7ATP7w$_$0,0,A,1,1.0,14,0.9999999999999999
-s9qJ7ATP7w$_$0,1,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$0,2,A,1,1.0,31,1.0
-s9qJ7ATP7w$_$0,3,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$0,4,A,1,1.0,14,1.0000000000000002
-s9qJ7ATP7w$_$0,5,A,1,1.0,35,1.0
-s9qJ7ATP7w$_$0,6,A,1,1.0,20,1.0
-s9qJ7ATP7w$_$0,7,A,1,1.0,23,1.0
-s9qJ7ATP7w$_$0,8,A,1,1.0,10,0.9999999999999999
-s9qJ7ATP7w$_$0,9,A,1,1.0,4,0.9999999999999999
-s9qJ7ATP7w$_$0,10,A,1,1.0,49,1.0000000000000002
-s9qJ7ATP7w$_$0,11,A,1,1.0,28,1.0000000000000002
-s9qJ7ATP7w$_$0,12,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$0,13,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$0,14,A,1,1.0,31,0.9999999999999997
-s9qJ7ATP7w$_$0,15,A,1,1.0,14,1.0
-s9qJ7ATP7w$_$0,16,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$0,17,A,1,1.0,28,1.0
-s9qJ7ATP7w$_$0,18,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$0,19,A,1,1.0,12,1.0
-s9qJ7ATP7w$_$0,20,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$0,21,A,1,1.0,17,0.9999999999999999
-s9qJ7ATP7w$_$0,22,A,1,1.0,20,1.0
-s9qJ7ATP7w$_$0,23,A,1,1.0,10,0.9999999999999999
-s9qJ7ATP7w$_$1,0,A,1,1.0,52,1.0
-s9qJ7ATP7w$_$1,1,A,1,1.0,12,0.9999999999999999
-s9qJ7ATP7w$_$1,2,A,1,1.0,29,0.9999999999999999
-s9qJ7ATP7w$_$1,3,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$1,4,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$1,5,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$1,6,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$1,7,A,1,1.0,29,1.0000000000000002
-s9qJ7ATP7w$_$1,8,A,1,1.0,13,1.0000000000000002
-s9qJ7ATP7w$_$1,9,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$1,10,A,1,1.0,25,1.0
-s9qJ7ATP7w$_$4,0,A,1,1.0,6,1.0
-s9qJ7ATP7w$_$4,1,A,1,1.0,15,1.0
-s9qJ7ATP7w$_$4,2,A,1,1.0,33,1.0
-s9qJ7ATP7w$_$4,3,A,1,1.0,11,1.0
-s9qJ7ATP7w$_$4,4,A,1,1.0,45,1.0000000000000002
-s9qJ7ATP7w$_$4,5,A,1,1.0,12,1.0
-s9qJ7ATP7w$_$4,6,A,1,1.0,15,1.0
-s9qJ7ATP7w$_$4,7,A,1,1.0,43,1.0
-s9qJ7ATP7w$_$4,8,A,1,1.0,41,1.0
-s9qJ7ATP7w$_$5,0,A,1,1.0,8,0.9999999999999999
-s9qJ7ATP7w$_$5,1,A,1,1.0,91,1.0000000000000002
-s9qJ7ATP7w$_$5,2,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$5,3,A,1,1.0,30,0.9999999999999998
-s9qJ7ATP7w$_$5,4,A,1,1.0,14,0.9999999999999997
-s9qJ7ATP7w$_$5,5,A,1,1.0,12,0.9999999999999999
-s9qJ7ATP7w$_$5,6,A,1,1.0,22,0.9999999999999999
-s9qJ7ATP7w$_$5,7,A,1,1.0,53,1.0
-s9qJ7ATP7w$_$5,8,A,1,1.0,14,1.0000000000000002
-s9qJ7ATP7w$_$5,9,A,1,1.0,37,1.0
-s9qJ7ATP7w$_$5,10,A,1,1.0,14,0.9999999999999999
-s9qJ7ATP7w$_$5,11,A,1,1.0,15,1.0
-s9qJ7ATP7w$_$5,12,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$5,13,A,1,1.0,43,1.0
-s9qJ7ATP7w$_$5,14,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$5,15,A,1,1.0,24,1.0
-s9qJ7ATP7w$_$5,16,A,1,1.0,28,1.0
-s9qJ7ATP7w$_$5,17,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$5,18,A,1,1.0,14,1.0
-s9qJ7ATP7w$_$6,0,A,1,1.0,23,0.9999999999999998
-s9qJ7ATP7w$_$6,1,A,1,1.0,11,1.0
-s9qJ7ATP7w$_$6,2,A,1,1.0,15,1.0
-s9qJ7ATP7w$_$6,3,A,1,1.0,17,0.9999999999999999
-s9qJ7ATP7w$_$6,4,A,1,1.0,24,1.0
-s9qJ7ATP7w$_$7,0,A,1,1.0,5,1.0
-s9qJ7ATP7w$_$7,1,A,1,1.0,14,0.9999999999999999
-s9qJ7ATP7w$_$7,2,A,1,1.0,6,1.0
-s9qJ7ATP7w$_$7,3,A,1,1.0,14,0.9999999999999999
-s9qJ7ATP7w$_$7,4,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$7,5,A,1,1.0,27,1.0
-s9qJ7ATP7w$_$7,6,A,1,1.0,26,1.0
-s9qJ7ATP7w$_$7,7,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$7,8,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$7,9,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$7,10,A,1,1.0,29,1.0000000000000002
-s9qJ7ATP7w$_$7,11,A,1,1.0,22,0.9999999999999998
-s9qJ7ATP7w$_$7,12,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$7,13,A,1,1.0,6,1.0
-s9qJ7ATP7w$_$7,14,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$7,15,A,1,1.0,8,0.9999999999999999
-s9qJ7ATP7w$_$7,16,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$7,17,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$7,18,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$7,19,A,1,1.0,10,0.9999999999999999
-s9qJ7ATP7w$_$7,20,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$7,21,A,1,1.0,24,0.9999999999999999
-s9qJ7ATP7w$_$7,22,A,1,1.0,89,1.0
-s9qJ7ATP7w$_$7,23,A,1,1.0,22,1.0
-s9qJ7ATP7w$_$7,24,A,1,1.0,10,0.9999999999999999
-s9qJ7ATP7w$_$7,25,A,1,1.0,32,1.0
-s9qJ7ATP7w$_$7,26,A,1,1.0,8,0.9999999999999999
-s9qJ7ATP7w$_$7,27,A,1,1.0,37,0.9999999999999999
-s9qJ7ATP7w$_$8,0,A,1,1.0,29,1.0
-s9qJ7ATP7w$_$8,1,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$8,2,A,1,1.0,6,1.0
-s9qJ7ATP7w$_$8,3,A,1,1.0,18,1.0
-s9qJ7ATP7w$_$8,4,A,1,1.0,16,1.0
-s9qJ7ATP7w$_$8,5,A,1,1.0,17,1.0
-s9qJ7ATP7w$_$8,6,A,1,1.0,4,0.9999999999999999
-s9qJ7ATP7w$_$8,7,A,1,1.0,50,0.9999999999999998
-s9qJ7ATP7w$_$8,8,A,1,1.0,8,1.0
-s9qJ7ATP7w$_$8,9,A,1,1.0,10,1.0
-s9qJ7ATP7w$_$8,10,A,1,1.0,14,1.0
-s9qJ7ATP7w$_$8,11,A,1,1.0,19,1.0
-s9qJ7ATP7w$_$8,12,A,1,1.0,20,1.0
-t217m2on-s$_$2,0,A,1,1.0,24,1.0
-t217m2on-s$_$2,1,A,1,1.0,49,1.0
-t217m2on-s$_$2,2,A,1,1.0,16,1.0
-t217m2on-s$_$2,3,A,1,1.0,14,0.9999999999999999
-t217m2on-s$_$2,4,A,1,1.0,10,1.0
-t217m2on-s$_$2,5,A,1,1.0,10,1.0
-t217m2on-s$_$2,6,A,1,1.0,10,1.0
-t217m2on-s$_$2,7,A,1,1.0,133,1.0000000000000002
-t217m2on-s$_$2,8,A,1,1.0,41,1.0
-t217m2on-s$_$2,9,A,1,1.0,26,1.0
-t217m2on-s$_$2,10,A,1,1.0,10,1.0
-t217m2on-s$_$2,11,A,1,1.0,59,1.0
-t217m2on-s$_$7,0,A,1,1.0,8,1.0
-t217m2on-s$_$7,1,A,1,1.0,16,1.0
-t217m2on-s$_$7,2,A,1,1.0,30,1.0000000000000002
-t217m2on-s$_$7,3,A,1,1.0,20,1.0000000000000002
-t217m2on-s$_$7,4,A,1,1.0,18,1.0
-t217m2on-s$_$7,5,A,1,1.0,30,1.0000000000000002
-t217m2on-s$_$7,6,A,1,1.0,83,1.0000000000000002
-t217m2on-s$_$7,7,A,1,1.0,18,1.0
-t217m2on-s$_$7,8,A,1,1.0,22,0.9999999999999999
-t217m2on-s$_$7,9,A,1,1.0,10,1.0
-t217m2on-s$_$7,10,A,1,1.0,12,0.9999999999999999
-t217m2on-s$_$7,11,A,1,1.0,36,1.0
-t217m2on-s$_$7,12,A,1,1.0,36,0.9999999999999999
-t217m2on-s$_$7,13,A,1,1.0,14,1.0
-t217m2on-s$_$7,14,A,1,1.0,32,0.9999999999999999
-t217m2on-s$_$7,15,A,1,1.0,21,0.9999999999999999
-t217m2on-s$_$7,16,A,1,1.0,66,1.0000000000000002
-t217m2on-s$_$7,17,A,1,1.0,16,1.0
-t217m2on-s$_$7,18,A,1,1.0,8,1.0
-t217m2on-s$_$7,19,A,1,1.0,19,1.0
-t217m2on-s$_$7,20,A,1,1.0,6,0.9999999999999999
-t217m2on-s$_$7,21,A,1,1.0,56,0.9999999999999999
-t217m2on-s$_$7,22,A,1,1.0,48,1.0
-t217m2on-s$_$7,23,A,1,1.0,20,0.9999999999999999
-t217m2on-s$_$7,24,A,1,1.0,67,1.0
-t217m2on-s$_$7,25,A,1,1.0,8,1.0
-t217m2on-s$_$7,26,A,1,1.0,20,0.9999999999999999
-t217m2on-s$_$7,27,A,1,1.0,12,1.0
-t217m2on-s$_$7,28,A,1,1.0,35,0.9999999999999999
-t217m2on-s$_$7,29,A,1,1.0,22,1.0
-t217m2on-s$_$7,30,A,1,1.0,8,1.0
-t217m2on-s$_$7,31,A,1,1.0,4,1.0
-t217m2on-s$_$7,32,A,1,1.0,34,0.9999999999999999
-t217m2on-s$_$7,33,A,1,1.0,61,1.0
-t217m2on-s$_$7,34,A,1,1.0,12,0.9999999999999999
-t217m2on-s$_$7,35,A,1,1.0,4,1.0
-t217m2on-s$_$7,36,A,1,1.0,44,0.9999999999999999
-t217m2on-s$_$7,37,A,1,1.0,58,1.0
-t217m2on-s$_$7,38,A,1,1.0,18,1.0
-t217m2on-s$_$7,39,A,1,1.0,14,1.0000000000000002
-t217m2on-s$_$7,40,A,1,1.0,22,0.9999999999999999
-t217m2on-s$_$7,41,A,1,1.0,18,1.0
-t217m2on-s$_$7,42,A,1,1.0,8,1.0
-t217m2on-s$_$7,43,A,1,1.0,22,0.9999999999999999
-t217m2on-s$_$7,44,A,1,1.0,18,1.0
-tANM6ETl_M$_$3,0,A,1,1.0,12,1.0
-tANM6ETl_M$_$3,1,A,1,1.0,31,1.0
-tANM6ETl_M$_$3,2,A,1,1.0,32,1.0
-tANM6ETl_M$_$3,3,A,1,1.0,10,1.0
-tANM6ETl_M$_$3,4,A,1,1.0,25,1.0
-tANM6ETl_M$_$3,5,A,1,1.0,20,1.0
-tANM6ETl_M$_$3,6,A,1,1.0,17,1.0
-tANM6ETl_M$_$3,7,A,1,1.0,4,0.9999999999999999
-tANM6ETl_M$_$3,8,A,1,1.0,59,1.0
-tANM6ETl_M$_$3,9,A,1,1.0,10,1.0
-tANM6ETl_M$_$3,10,A,1,1.0,6,1.0
-tANM6ETl_M$_$3,11,A,1,1.0,43,1.0
-tANM6ETl_M$_$3,12,A,1,1.0,18,1.0
-tANM6ETl_M$_$3,13,A,1,1.0,32,1.0
-tANM6ETl_M$_$3,14,A,1,1.0,20,1.0
-tANM6ETl_M$_$3,15,A,1,1.0,8,0.9999999999999999
-tANM6ETl_M$_$3,16,A,1,1.0,43,1.0
-tANM6ETl_M$_$3,17,A,1,1.0,6,1.0
-tANM6ETl_M$_$3,18,A,1,1.0,23,1.0000000000000002
-tANM6ETl_M$_$3,19,A,1,1.0,25,1.0
-tANM6ETl_M$_$3,20,A,1,1.0,30,0.9999999999999998
-tANM6ETl_M$_$3,21,A,1,1.0,8,1.0
-tPCytz4rww$_$10,0,A,1,1.0,18,1.0
-tPCytz4rww$_$10,1,A,1,1.0,29,1.0
-tPCytz4rww$_$10,2,A,1,1.0,41,1.0
-tPCytz4rww$_$10,3,A,1,1.0,27,1.0
-tPCytz4rww$_$10,4,A,1,1.0,8,1.0
-tPCytz4rww$_$10,5,A,1,1.0,18,1.0
-tPCytz4rww$_$10,6,A,1,1.0,14,0.9999999999999999
-tPCytz4rww$_$10,7,A,1,1.0,6,1.0
-tPCytz4rww$_$10,8,A,1,1.0,37,1.0
-tPCytz4rww$_$10,9,A,1,1.0,26,1.0
-tPCytz4rww$_$10,10,A,1,1.0,22,1.0000000000000002
-tPCytz4rww$_$10,11,A,1,1.0,47,0.9999999999999999
-tPCytz4rww$_$11,0,A,1,1.0,18,1.0
-tPCytz4rww$_$11,1,A,1,1.0,18,1.0
-tPCytz4rww$_$11,2,A,1,1.0,12,1.0
-tPCytz4rww$_$11,3,A,1,1.0,22,0.9999999999999999
-tPCytz4rww$_$11,4,A,1,1.0,22,1.0
-tPCytz4rww$_$11,5,A,1,1.0,36,1.0
-tPCytz4rww$_$11,6,A,1,1.0,15,1.0000000000000002
-tPCytz4rww$_$11,7,A,1,1.0,12,0.9999999999999999
-tPCytz4rww$_$11,8,A,1,1.0,14,0.9999999999999999
-tPCytz4rww$_$11,9,A,1,1.0,43,1.0
-tPCytz4rww$_$11,10,A,1,1.0,12,0.9999999999999999
-tPCytz4rww$_$11,11,A,1,1.0,35,1.0
-tPCytz4rww$_$11,12,A,1,1.0,16,1.0
-tPCytz4rww$_$11,13,A,1,1.0,27,1.0
-tPCytz4rww$_$11,14,A,1,1.0,20,1.0
-tPCytz4rww$_$11,15,A,1,1.0,25,1.0
-tPCytz4rww$_$11,16,A,1,1.0,18,1.0
-tPCytz4rww$_$12,0,A,1,1.0,14,0.9999999999999999
-tPCytz4rww$_$12,1,A,1,1.0,20,1.0
-tPCytz4rww$_$12,2,A,1,1.0,16,1.0
-tPCytz4rww$_$12,3,A,1,1.0,16,1.0
-tPCytz4rww$_$12,4,A,1,1.0,22,1.0
-tPCytz4rww$_$12,5,A,1,1.0,26,1.0
-tPCytz4rww$_$12,6,A,1,1.0,18,0.9999999999999999
-tPCytz4rww$_$12,7,A,1,1.0,10,1.0
-tPCytz4rww$_$12,8,A,1,1.0,12,1.0
-tPCytz4rww$_$12,9,A,1,1.0,14,0.9999999999999999
-tPCytz4rww$_$12,10,A,1,1.0,53,1.0
-tPCytz4rww$_$12,11,A,1,1.0,14,1.0
-tPCytz4rww$_$12,12,A,1,1.0,53,0.9999999999999999
-tPCytz4rww$_$12,13,A,1,1.0,20,1.0000000000000002
-tPCytz4rww$_$12,14,A,1,1.0,39,1.0000000000000002
-tPCytz4rww$_$12,15,A,1,1.0,10,1.0
-tPCytz4rww$_$12,16,A,1,1.0,50,1.0
-tPCytz4rww$_$12,17,A,1,1.0,10,0.9999999999999999
-tPCytz4rww$_$12,18,A,1,1.0,25,1.0
-tPCytz4rww$_$12,19,A,1,1.0,16,1.0
-tPCytz4rww$_$12,20,A,1,1.0,36,1.0
-tPCytz4rww$_$12,21,A,1,1.0,18,1.0
-tPCytz4rww$_$12,22,A,1,1.0,52,1.0
-tPCytz4rww$_$12,23,A,1,1.0,16,1.0
-tPCytz4rww$_$12,24,A,1,1.0,39,0.9999999999999999
-tPCytz4rww$_$12,25,A,1,1.0,54,1.0000000000000002
-tPCytz4rww$_$16,0,A,1,1.0,26,1.0
-tPCytz4rww$_$16,1,A,1,1.0,18,1.0
-tPCytz4rww$_$16,2,A,1,1.0,24,1.0
-tPCytz4rww$_$16,3,A,1,1.0,32,1.0
-tPCytz4rww$_$16,4,A,1,1.0,14,1.0000000000000002
-tPCytz4rww$_$16,5,A,1,1.0,4,1.0
-tPCytz4rww$_$16,6,A,1,1.0,40,0.9999999999999999
-tPCytz4rww$_$16,7,A,1,1.0,10,0.9999999999999999
-tPCytz4rww$_$16,8,A,1,1.0,12,1.0
-tPCytz4rww$_$16,9,A,1,1.0,18,0.9999999999999999
-tPCytz4rww$_$16,10,A,1,1.0,6,1.0
-tPCytz4rww$_$16,11,A,1,1.0,36,1.0
-tPCytz4rww$_$16,12,A,1,1.0,43,1.0
-tPCytz4rww$_$16,13,A,1,1.0,12,0.9999999999999999
-tPCytz4rww$_$16,14,A,1,1.0,10,1.0
-tPCytz4rww$_$16,15,A,1,1.0,45,1.0
-tPCytz4rww$_$18,0,A,1,1.0,20,1.0
-tPCytz4rww$_$18,1,A,1,1.0,25,1.0
-tPCytz4rww$_$18,2,A,1,1.0,14,0.9999999999999999
-tPCytz4rww$_$18,3,A,1,1.0,10,1.0000000000000002
-tPCytz4rww$_$18,4,A,1,1.0,28,0.9999999999999998
-tPCytz4rww$_$18,5,A,1,1.0,25,1.0
-tPCytz4rww$_$18,6,A,1,1.0,26,1.0
-tPCytz4rww$_$18,7,A,1,1.0,22,1.0
-tPCytz4rww$_$18,8,A,1,1.0,20,0.9999999999999999
-tPCytz4rww$_$18,9,A,1,1.0,32,1.0
-tPCytz4rww$_$18,10,A,1,1.0,14,1.0
-tPCytz4rww$_$18,11,A,1,1.0,37,1.0
-tPCytz4rww$_$18,12,A,1,1.0,14,1.0
-tPCytz4rww$_$18,13,A,1,1.0,42,1.0
-tPCytz4rww$_$18,14,A,1,1.0,20,0.9999999999999999
-tPCytz4rww$_$18,15,A,1,1.0,64,0.9999999999999999
-uywlfIYOS8$_$4,0,A,1,1.0,97,1.0
-uywlfIYOS8$_$4,1,A,1,1.0,14,1.0
-uywlfIYOS8$_$4,2,A,1,1.0,14,1.0
-uywlfIYOS8$_$4,3,A,1,1.0,6,1.0
-uywlfIYOS8$_$4,4,A,1,1.0,46,0.9999999999999999
-uywlfIYOS8$_$4,5,A,1,1.0,24,1.0
-uywlfIYOS8$_$4,6,A,1,1.0,8,1.0
-uywlfIYOS8$_$4,7,A,1,1.0,18,1.0
-uywlfIYOS8$_$4,8,A,1,1.0,13,1.0000000000000002
-uywlfIYOS8$_$4,9,A,1,1.0,20,1.0
-uywlfIYOS8$_$4,10,A,1,1.0,8,1.0
-uywlfIYOS8$_$4,11,A,1,1.0,18,1.0
-uywlfIYOS8$_$4,12,A,1,1.0,16,1.0
-uywlfIYOS8$_$4,13,A,1,1.0,21,0.9999999999999999
-uywlfIYOS8$_$4,14,A,1,1.0,33,1.0000000000000002
-uywlfIYOS8$_$4,15,A,1,1.0,10,0.9999999999999999
-uywlfIYOS8$_$4,16,A,1,1.0,39,0.9999999999999999
-uywlfIYOS8$_$4,17,A,1,1.0,45,0.9999999999999999
-vxjVxOeScU$_$4,0,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,1,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,2,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,3,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,4,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,5,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,6,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,7,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,8,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,9,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,10,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,11,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,12,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,13,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,14,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,15,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,16,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,17,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,18,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,19,A,0,0.0,0,0.0
-vxjVxOeScU$_$4,20,A,0,0.0,0,0.0
-wMB_hJL-3o$_$7,0,A,1,1.0,35,1.0
-wMB_hJL-3o$_$7,1,A,1,1.0,8,1.0
-wMB_hJL-3o$_$7,2,A,1,1.0,14,0.9999999999999999
-wMB_hJL-3o$_$7,3,A,1,1.0,12,1.0
-wMB_hJL-3o$_$7,4,A,1,1.0,4,0.9999999999999999
-wMB_hJL-3o$_$7,5,A,1,1.0,25,1.0
-wMB_hJL-3o$_$7,6,A,1,1.0,10,1.0000000000000002
-wMB_hJL-3o$_$7,7,A,1,1.0,12,1.0
-wMB_hJL-3o$_$7,8,A,1,1.0,8,1.0
-wMB_hJL-3o$_$7,9,A,1,1.0,65,0.9999999999999999
-wMB_hJL-3o$_$7,10,A,1,1.0,22,0.9999999999999998
-wMB_hJL-3o$_$7,11,A,1,1.0,10,1.0
-wMB_hJL-3o$_$7,12,A,1,1.0,16,1.0
-wMB_hJL-3o$_$7,13,A,1,1.0,8,1.0
-wMB_hJL-3o$_$7,14,A,1,1.0,8,1.0
