sample_id,start,end,analysis_window_end,visible_identity_clusters,talknet_active_clusters,anchor_identity,propagated_identity,propagation_source_time,arcface_continuity,av_sync_flag,segment_status,selected_identity,quality_flag,sample_index
-mJ2ud6oKI8$_$1,0.0,0.25,0.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,0.25,0.5,0.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,0.5,0.75,1.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,0.75,1.0,1.25,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,1.0,1.25,1.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,1.25,1.5,1.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,1.5,1.75,2.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,1.75,2.0,2.25,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,2.0,2.25,2.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,2.25,2.5,2.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,2.5,2.75,3.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,2.75,3.0,3.25,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,3.0,3.25,3.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,3.25,3.5,3.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,3.5,3.75,4.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,3.75,4.0,4.25,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,4.0,4.25,4.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,4.25,4.5,4.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,4.5,4.75,5.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,4.75,5.0,5.25,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,5.0,5.25,5.5,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,5.25,5.5,5.75,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,5.5,5.75,6.0,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,5.75,6.0,6.072733333333334,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$1,6.0,6.072733333333334,6.072733333333334,[],[],,,,0,neutral,MISSING,,,62
-mJ2ud6oKI8$_$2,0.0,0.25,0.5,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,0.25,0.5,0.75,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,0.5,0.75,1.0,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,0.75,1.0,1.25,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,1.0,1.25,1.5,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,1.25,1.5,1.75,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,1.5,1.75,2.0,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,1.75,2.0,2.25,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,2.0,2.25,2.5,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,2.25,2.5,2.75,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,2.5,2.75,3.0,[0],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$2,2.75,3.0,3.25,[0],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$2,3.0,3.25,3.5,[0],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$2,3.25,3.5,3.75,"[0,1]",[],,,,0,neutral,AMBIGUOUS,,,63
-mJ2ud6oKI8$_$2,3.5,3.75,4.0,[1],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$2,3.75,4.0,4.25,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,4.0,4.25,4.5,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,4.25,4.5,4.75,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,4.5,4.75,5.0,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,4.75,5.0,5.25,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,5.0,5.25,5.5,[],[],,,,0,neutral,MISSING,,,63
-mJ2ud6oKI8$_$2,5.25,5.5,5.7057,[1],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$2,5.5,5.7057,5.7057,[1],[],,,,0,neutral,UNRESOLVED,,,63
-mJ2ud6oKI8$_$9,0.0,0.25,0.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,0.25,0.5,0.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,0.5,0.75,1.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,0.75,1.0,1.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,1.0,1.25,1.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,1.25,1.5,1.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,1.5,1.75,2.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,1.75,2.0,2.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,2.0,2.25,2.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,2.25,2.5,2.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,2.5,2.75,3.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,2.75,3.0,3.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,3.0,3.25,3.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,3.25,3.5,3.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,3.5,3.75,4.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,3.75,4.0,4.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,4.0,4.25,4.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,4.25,4.5,4.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,4.5,4.75,5.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,4.75,5.0,5.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,5.0,5.25,5.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,5.25,5.5,5.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,5.5,5.75,6.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,5.75,6.0,6.25,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,6.0,6.25,6.5,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,6.25,6.5,6.75,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,6.5,6.75,7.0,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,6.75,7.0,7.007000000000001,[0],[],,,,0,neutral,UNRESOLVED,,,66
-mJ2ud6oKI8$_$9,7.0,7.007000000000001,7.007000000000001,[0],[],,,,0,neutral,UNRESOLVED,,,66
-ri04Z7vwnc$_$0,0.0,0.25,0.5,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,0.25,0.5,0.75,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,0.5,0.75,1.0,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,0.75,1.0,1.25,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,1.0,1.25,1.5,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,1.25,1.5,1.75,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,1.5,1.75,2.0,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,1.75,2.0,2.25,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,2.0,2.25,2.5,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,2.25,2.5,2.75,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,2.5,2.75,2.7944666666666667,[],[],,,,0,neutral,MISSING,,,69
-ri04Z7vwnc$_$0,2.75,2.7944666666666667,2.7944666666666667,[],[],,,,0,neutral,MISSING,,,69
-s9qJ7ATP7w$_$0,0.0,0.25,0.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,0.25,0.5,0.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,0.5,0.75,1.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,0.75,1.0,1.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,1.0,1.25,1.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,1.25,1.5,1.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,1.5,1.75,2.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,1.75,2.0,2.25,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,2.0,2.25,2.5,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,2.25,2.5,2.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,2.5,2.75,3.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,2.75,3.0,3.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,3.0,3.25,3.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,3.25,3.5,3.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,3.5,3.75,4.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,3.75,4.0,4.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,4.0,4.25,4.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,4.25,4.5,4.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,4.5,4.75,5.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,4.75,5.0,5.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,5.0,5.25,5.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,5.25,5.5,5.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,5.5,5.75,6.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,5.75,6.0,6.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,6.0,6.25,6.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,6.25,6.5,6.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,6.5,6.75,6.866666666666666,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$0,6.75,6.866666666666666,6.866666666666666,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,72
-s9qJ7ATP7w$_$1,0.0,0.25,0.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,0.25,0.5,0.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,0.5,0.75,1.0,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,0.75,1.0,1.25,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,1.0,1.25,1.5,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,1.25,1.5,1.75,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,1.5,1.75,2.0,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,1.75,2.0,2.25,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,2.0,2.25,2.5,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,2.25,2.5,2.75,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,2.5,2.75,3.0,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,2.75,3.0,3.25,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,3.0,3.25,3.5,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,3.25,3.5,3.75,"[0,1]",[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,73
-s9qJ7ATP7w$_$1,3.5,3.75,4.0,"[0,1]",[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,73
-s9qJ7ATP7w$_$1,3.75,4.0,4.25,"[0,1]",[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,73
-s9qJ7ATP7w$_$1,4.0,4.25,4.5,"[0,1]",[0],0.0,,,0,support,VERIFIED_ACTIVE,0.0,,73
-s9qJ7ATP7w$_$1,4.25,4.5,4.75,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,4.5,4.75,4.766666666666667,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$1,4.75,4.766666666666667,4.766666666666667,"[0,1]",[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,73
-s9qJ7ATP7w$_$4,0.0,0.25,0.5,[],[],,,,0,neutral,MISSING,,,74
-s9qJ7ATP7w$_$4,0.25,0.5,0.75,[1],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,0.5,0.75,1.0,[1],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,0.75,1.0,1.25,[1],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,1.0,1.25,1.5,[1],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,1.25,1.5,1.75,[1],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,1.5,1.75,2.0,"[1,2]",[],,,,0,neutral,AMBIGUOUS,,,74
-s9qJ7ATP7w$_$4,1.75,2.0,2.25,[2],[],,,,0,neutral,UNRESOLVED,,,74
-s9qJ7ATP7w$_$4,2.0,2.25,2.5,[],[],,,,0,neutral,MISSING,,,74
-s9qJ7ATP7w$_$4,2.25,2.5,2.75,[],[],,,,0,neutral,MISSING,,,74
-s9qJ7ATP7w$_$4,2.5,2.75,3.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,74
-s9qJ7ATP7w$_$4,2.75,3.0,3.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,74
-s9qJ7ATP7w$_$4,3.0,3.25,3.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,74
-s9qJ7ATP7w$_$4,3.25,3.5,3.75,[0],[],0.0,0.0,3.0,1,neutral,VERIFIED_CONTINUITY,0.0,,74
-s9qJ7ATP7w$_$4,3.5,3.75,4.0,[0],[],0.0,0.0,3.0,1,neutral,VERIFIED_CONTINUITY,0.0,,74
-s9qJ7ATP7w$_$4,3.75,4.0,4.25,[0],[],0.0,0.0,3.0,1,neutral,VERIFIED_CONTINUITY,0.0,,74
-s9qJ7ATP7w$_$4,4.0,4.25,4.4,[0],[],0.0,0.0,3.0,1,neutral,VERIFIED_CONTINUITY,0.0,,74
-s9qJ7ATP7w$_$4,4.25,4.4,4.4,[0],[],0.0,0.0,3.0,1,neutral,VERIFIED_CONTINUITY,0.0,,74
-s9qJ7ATP7w$_$7,0.0,0.25,0.5,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,0.25,0.5,0.75,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,0.5,0.75,1.0,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,0.75,1.0,1.25,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,1.0,1.25,1.5,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,1.25,1.5,1.75,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,1.5,1.75,2.0,[],[],,,,0,neutral,MISSING,,,77
-s9qJ7ATP7w$_$7,1.75,2.0,2.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,2.0,2.25,2.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,2.25,2.5,2.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,2.5,2.75,3.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,2.75,3.0,3.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,3.0,3.25,3.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,3.25,3.5,3.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,3.5,3.75,4.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,3.75,4.0,4.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,4.0,4.25,4.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,4.25,4.5,4.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,4.5,4.75,5.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,4.75,5.0,5.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,5.0,5.25,5.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,5.25,5.5,5.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,5.5,5.75,6.0,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,5.75,6.0,6.25,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,6.0,6.25,6.5,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,6.25,6.5,6.75,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,6.5,6.75,6.933333333333333,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$7,6.75,6.933333333333333,6.933333333333333,[1],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,77
-s9qJ7ATP7w$_$8,0.0,0.25,0.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,0.25,0.5,0.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,0.5,0.75,1.0,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,0.75,1.0,1.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,1.0,1.25,1.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,1.25,1.5,1.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,1.5,1.75,2.0,[0],[0],,,,0,neutral,VERIFIED_ACTIVE,0.0,,78
-s9qJ7ATP7w$_$8,1.75,2.0,2.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,2.0,2.25,2.5,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,2.25,2.5,2.75,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,2.5,2.75,3.0,[0],[0],,,,0,neutral,VERIFIED_ACTIVE,0.0,,78
-s9qJ7ATP7w$_$8,2.75,3.0,3.25,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,3.0,3.25,3.2666666666666666,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-s9qJ7ATP7w$_$8,3.25,3.2666666666666666,3.2666666666666666,[0],[],,,,0,neutral,UNRESOLVED,,arcface_partition_unstable,78
-tANM6ETl_M$_$3,0.0,0.25,0.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,0.25,0.5,0.75,"[0,1]",[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,0.5,0.75,1.0,"[0,1]",[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,0.75,1.0,1.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,1.0,1.25,1.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,1.25,1.5,1.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,1.5,1.75,2.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,1.75,2.0,2.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,2.0,2.25,2.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,2.25,2.5,2.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,2.5,2.75,3.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,2.75,3.0,3.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,3.0,3.25,3.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,3.25,3.5,3.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,3.5,3.75,4.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,3.75,4.0,4.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,4.0,4.25,4.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,4.25,4.5,4.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,4.5,4.75,5.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,4.75,5.0,5.25,[0],[],0.0,0.0,4.5,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-tANM6ETl_M$_$3,5.0,5.25,5.5,[0],[],0.0,0.0,4.5,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-tANM6ETl_M$_$3,5.25,5.5,5.75,[0],[],0.0,0.0,5.5,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-tANM6ETl_M$_$3,5.5,5.75,6.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,5.75,6.0,6.25,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,81
-tANM6ETl_M$_$3,6.0,6.25,6.5,[0],[],0.0,0.0,5.75,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-tANM6ETl_M$_$3,6.25,6.5,6.733333333333333,[0],[],0.0,0.0,5.75,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-tANM6ETl_M$_$3,6.5,6.733333333333333,6.733333333333333,[0],[],0.0,0.0,5.75,1,neutral,VERIFIED_CONTINUITY,0.0,,81
-wMB_hJL-3o$_$7,0.0,0.25,0.5,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,89
-wMB_hJL-3o$_$7,0.25,0.5,0.75,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,89
-wMB_hJL-3o$_$7,0.5,0.75,1.0,[0],[0],0.0,,,0,neutral,VERIFIED_ACTIVE,0.0,,89
