sample_id,video_id,threshold,episode_count,valid_embedding_episode_count,identity_cluster_count,clusters_json,cluster_time_coverage_json,partition_signature,stable_partition_0_50_0_60_0_70,simultaneous_different_identity_clusters,episode_quality_json
-wMB_hJL-3o$_$7,-wMB_hJL-3o,0.6,7,7,4,"[[""0:0"",""0:1"",""0:5"",""0:6""],[""0:2""],[""0:3""],[""0:4""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""0:5"",""0:6""],""coverage_s"":4.866666666666649,""start"":0.0,""end"":6.033333333333333},{""cluster_id"":1,""episodes"":[""0:2""],""coverage_s"":0.033333333333333215,""start"":5.6,""end"":5.633333333333333},{""cluster_id"":2,""episodes"":[""0:3""],""coverage_s"":0.06666666666666643,""start"":5.633333333333333,""end"":5.733333333333333},{""cluster_id"":3,""episodes"":[""0:4""],""coverage_s"":0.033333333333333215,""start"":5.733333333333333,""end"":5.766666666666667}]","0:0,0:1,0:5,0:6|0:2|0:3|0:4",0,0,"[{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":5.366666666666666,""frame_count"":135,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06909281015396118,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":5.4,""end"":5.566666666666666,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.12570908665657043,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":5.6,""end"":5.633333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":5.633333333333333,""end"":5.733333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.11034372448921204,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:4"",""face_id"":0,""episode_id"":4,""start"":5.733333333333333,""end"":5.766666666666667,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:5"",""face_id"":0,""episode_id"":5,""start"":5.8,""end"":5.966666666666667,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.09006783366203308,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:6"",""face_id"":0,""episode_id"":6,""start"":6.0,""end"":6.033333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""}]"
-wMB_hJL-3o$_$7,-wMB_hJL-3o,0.7,7,7,5,"[[""0:0"",""0:5"",""0:6""],[""0:1""],[""0:2""],[""0:3""],[""0:4""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:5"",""0:6""],""coverage_s"":4.699999999999983,""start"":0.0,""end"":6.033333333333333},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.16666666666666607,""start"":5.4,""end"":5.566666666666666},{""cluster_id"":2,""episodes"":[""0:2""],""coverage_s"":0.033333333333333215,""start"":5.6,""end"":5.633333333333333},{""cluster_id"":3,""episodes"":[""0:3""],""coverage_s"":0.06666666666666643,""start"":5.633333333333333,""end"":5.733333333333333},{""cluster_id"":4,""episodes"":[""0:4""],""coverage_s"":0.033333333333333215,""start"":5.733333333333333,""end"":5.766666666666667}]","0:0,0:5,0:6|0:1|0:2|0:3|0:4",0,0,"[{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":5.366666666666666,""frame_count"":135,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06909281015396118,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":5.4,""end"":5.566666666666666,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.12570908665657043,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":5.6,""end"":5.633333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":5.633333333333333,""end"":5.733333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.11034372448921204,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:4"",""face_id"":0,""episode_id"":4,""start"":5.733333333333333,""end"":5.766666666666667,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:5"",""face_id"":0,""episode_id"":5,""start"":5.8,""end"":5.966666666666667,""frame_count"":5,""selected_frame_count"":5,""valid_embedding_count"":5,""robust_retained_count"":4,""dispersion"":0.09006783366203308,""failures_json"":""[]""},{""sample_id"":""-wMB_hJL-3o$_$7"",""video_id"":""-wMB_hJL-3o"",""episode_key"":""0:6"",""face_id"":0,""episode_id"":6,""start"":6.0,""end"":6.033333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""}]"
-wny0OAz3g8$_$0,-wny0OAz3g8,0.5,4,4,3,"[[""0:0"",""2:3""],[""0:1""],[""1:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""2:3""],""coverage_s"":2.733333333333328,""start"":0.0,""end"":3.333333333333333},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.06666666666666643,""start"":3.2666666666666666,""end"":3.333333333333333},{""cluster_id"":2,""episodes"":[""1:2""],""coverage_s"":2.3333333333333295,""start"":0.0,""end"":2.7666666666666666}]","0:0,2:3|0:1|1:2",1,1,"[{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06569522619247437,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2666666666666666,""end"":3.333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.013097375631332397,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0005516111850738525,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:3"",""face_id"":2,""episode_id"":3,""start"":2.8666666666666667,""end"":3.333333333333333,""frame_count"":12,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036901623010635376,""failures_json"":""[]""}]"
-wny0OAz3g8$_$0,-wny0OAz3g8,0.6,4,4,3,"[[""0:0"",""2:3""],[""0:1""],[""1:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""2:3""],""coverage_s"":2.733333333333328,""start"":0.0,""end"":3.333333333333333},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.06666666666666643,""start"":3.2666666666666666,""end"":3.333333333333333},{""cluster_id"":2,""episodes"":[""1:2""],""coverage_s"":2.3333333333333295,""start"":0.0,""end"":2.7666666666666666}]","0:0,2:3|0:1|1:2",1,1,"[{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06569522619247437,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2666666666666666,""end"":3.333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.013097375631332397,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0005516111850738525,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:3"",""face_id"":2,""episode_id"":3,""start"":2.8666666666666667,""end"":3.333333333333333,""frame_count"":12,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036901623010635376,""failures_json"":""[]""}]"
-wny0OAz3g8$_$0,-wny0OAz3g8,0.7,4,4,3,"[[""0:0"",""2:3""],[""0:1""],[""1:2""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""2:3""],""coverage_s"":2.733333333333328,""start"":0.0,""end"":3.333333333333333},{""cluster_id"":1,""episodes"":[""0:1""],""coverage_s"":0.06666666666666643,""start"":3.2666666666666666,""end"":3.333333333333333},{""cluster_id"":2,""episodes"":[""1:2""],""coverage_s"":2.3333333333333295,""start"":0.0,""end"":2.7666666666666666}]","0:0,2:3|0:1|1:2",1,1,"[{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06569522619247437,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":3.2666666666666666,""end"":3.333333333333333,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.013097375631332397,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.0,""end"":2.7666666666666666,""frame_count"":70,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.0005516111850738525,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$0"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:3"",""face_id"":2,""episode_id"":3,""start"":2.8666666666666667,""end"":3.333333333333333,""frame_count"":12,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036901623010635376,""failures_json"":""[]""}]"
-wny0OAz3g8$_$1,-wny0OAz3g8,0.5,7,7,2,"[[""0:0"",""1:4"",""2:6""],[""0:1"",""0:2"",""0:3"",""2:5""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:4"",""2:6""],""coverage_s"":5.49999999999998,""start"":0.0,""end"":6.833333333333333},{""cluster_id"":1,""episodes"":[""0:1"",""0:2"",""0:3"",""2:5""],""coverage_s"":0.5999999999999979,""start"":0.7,""end"":6.433333333333334}]","0:0,1:4,2:6|0:1,0:2,0:3,2:5",1,1,"[{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.4999999999999999,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036418020725250244,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.6666666666666667,""end"":1.7333333333333332,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.009611368179321289,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":5.466666666666667,""end"":5.733333333333333,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.02549535036087036,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":6.1,""end"":6.433333333333334,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.09871077537536621,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:4"",""face_id"":1,""episode_id"":4,""start"":0.6333333333333333,""end"":6.266666666666667,""frame_count"":141,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06849685311317444,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:5"",""face_id"":2,""episode_id"":5,""start"":0.7,""end"":0.7666666666666665,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012244820594787598,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:6"",""face_id"":2,""episode_id"":6,""start"":6.4,""end"":6.833333333333333,""frame_count"":11,""selected_frame_count"":11,""valid_embedding_count"":11,""robust_retained_count"":9,""dispersion"":0.027092576026916504,""failures_json"":""[]""}]"
-wny0OAz3g8$_$1,-wny0OAz3g8,0.6,7,7,2,"[[""0:0"",""1:4"",""2:6""],[""0:1"",""0:2"",""0:3"",""2:5""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:4"",""2:6""],""coverage_s"":5.49999999999998,""start"":0.0,""end"":6.833333333333333},{""cluster_id"":1,""episodes"":[""0:1"",""0:2"",""0:3"",""2:5""],""coverage_s"":0.5999999999999979,""start"":0.7,""end"":6.433333333333334}]","0:0,1:4,2:6|0:1,0:2,0:3,2:5",1,1,"[{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.4999999999999999,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036418020725250244,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.6666666666666667,""end"":1.7333333333333332,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.009611368179321289,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":5.466666666666667,""end"":5.733333333333333,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.02549535036087036,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":6.1,""end"":6.433333333333334,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.09871077537536621,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:4"",""face_id"":1,""episode_id"":4,""start"":0.6333333333333333,""end"":6.266666666666667,""frame_count"":141,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06849685311317444,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:5"",""face_id"":2,""episode_id"":5,""start"":0.7,""end"":0.7666666666666665,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012244820594787598,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:6"",""face_id"":2,""episode_id"":6,""start"":6.4,""end"":6.833333333333333,""frame_count"":11,""selected_frame_count"":11,""valid_embedding_count"":11,""robust_retained_count"":9,""dispersion"":0.027092576026916504,""failures_json"":""[]""}]"
-wny0OAz3g8$_$1,-wny0OAz3g8,0.7,7,7,2,"[[""0:0"",""1:4"",""2:6""],[""0:1"",""0:2"",""0:3"",""2:5""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""1:4"",""2:6""],""coverage_s"":5.49999999999998,""start"":0.0,""end"":6.833333333333333},{""cluster_id"":1,""episodes"":[""0:1"",""0:2"",""0:3"",""2:5""],""coverage_s"":0.5999999999999979,""start"":0.7,""end"":6.433333333333334}]","0:0,1:4,2:6|0:1,0:2,0:3,2:5",1,1,"[{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.4999999999999999,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.036418020725250244,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":1.6666666666666667,""end"":1.7333333333333332,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.009611368179321289,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:2"",""face_id"":0,""episode_id"":2,""start"":5.466666666666667,""end"":5.733333333333333,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.02549535036087036,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:3"",""face_id"":0,""episode_id"":3,""start"":6.1,""end"":6.433333333333334,""frame_count"":7,""selected_frame_count"":7,""valid_embedding_count"":7,""robust_retained_count"":6,""dispersion"":0.09871077537536621,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:4"",""face_id"":1,""episode_id"":4,""start"":0.6333333333333333,""end"":6.266666666666667,""frame_count"":141,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.06849685311317444,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:5"",""face_id"":2,""episode_id"":5,""start"":0.7,""end"":0.7666666666666665,""frame_count"":2,""selected_frame_count"":2,""valid_embedding_count"":2,""robust_retained_count"":2,""dispersion"":0.012244820594787598,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$1"",""video_id"":""-wny0OAz3g8"",""episode_key"":""2:6"",""face_id"":2,""episode_id"":6,""start"":6.4,""end"":6.833333333333333,""frame_count"":11,""selected_frame_count"":11,""valid_embedding_count"":11,""robust_retained_count"":9,""dispersion"":0.027092576026916504,""failures_json"":""[]""}]"
-wny0OAz3g8$_$2,-wny0OAz3g8,0.5,5,5,3,"[[""0:0"",""0:1"",""1:3""],[""1:2""],[""1:4""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""1:3""],""coverage_s"":5.333333333333314,""start"":0.0,""end"":6.666666666666666},{""cluster_id"":1,""episodes"":[""1:2""],""coverage_s"":0.1999999999999993,""start"":0.03333333333333333,""end"":0.26666666666666655},{""cluster_id"":2,""episodes"":[""1:4""],""coverage_s"":0.033333333333333215,""start"":6.2,""end"":6.233333333333333}]","0:0,0:1,1:3|1:2|1:4",1,1,"[{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.4999999999999999,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.034388184547424316,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":6.066666666666666,""end"":6.666666666666666,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.02958926558494568,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.03333333333333333,""end"":0.26666666666666655,""frame_count"":6,""selected_frame_count"":6,""valid_embedding_count"":6,""robust_retained_count"":5,""dispersion"":0.021165132522583008,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:3"",""face_id"":1,""episode_id"":3,""start"":0.6333333333333333,""end"":5.966666666666667,""frame_count"":134,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07918581366539001,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:4"",""face_id"":1,""episode_id"":4,""start"":6.2,""end"":6.233333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""}]"
-wny0OAz3g8$_$2,-wny0OAz3g8,0.6,5,5,3,"[[""0:0"",""0:1"",""1:3""],[""1:2""],[""1:4""]]","[{""cluster_id"":0,""episodes"":[""0:0"",""0:1"",""1:3""],""coverage_s"":5.333333333333314,""start"":0.0,""end"":6.666666666666666},{""cluster_id"":1,""episodes"":[""1:2""],""coverage_s"":0.1999999999999993,""start"":0.03333333333333333,""end"":0.26666666666666655},{""cluster_id"":2,""episodes"":[""1:4""],""coverage_s"":0.033333333333333215,""start"":6.2,""end"":6.233333333333333}]","0:0,0:1,1:3|1:2|1:4",1,1,"[{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:0"",""face_id"":0,""episode_id"":0,""start"":0.0,""end"":0.4999999999999999,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.034388184547424316,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""0:1"",""face_id"":0,""episode_id"":1,""start"":6.066666666666666,""end"":6.666666666666666,""frame_count"":13,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.02958926558494568,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:2"",""face_id"":1,""episode_id"":2,""start"":0.03333333333333333,""end"":0.26666666666666655,""frame_count"":6,""selected_frame_count"":6,""valid_embedding_count"":6,""robust_retained_count"":5,""dispersion"":0.021165132522583008,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:3"",""face_id"":1,""episode_id"":3,""start"":0.6333333333333333,""end"":5.966666666666667,""frame_count"":134,""selected_frame_count"":12,""valid_embedding_count"":12,""robust_retained_count"":10,""dispersion"":0.07918581366539001,""failures_json"":""[]""},{""sample_id"":""-wny0OAz3g8$_$2"",""video_id"":""-wny0OAz3g8"",""episode_key"":""1:4"",""face_id"":1,""episode_id"":4,""start"":6.2,""end"":6.233333333333333,""frame_count"":1,""selected_frame_count"":1,""valid_embedding_count"":1,""robust_retained_count"":1,""dispersion"":0.0,""failures_json"":""[]""}]"
