sample_id,start,end,visible_clusters,cluster_logits,active_cluster,window_status,av_sync_evidence,quality_flag
-t217m2on-s$_$2,4.5,5.0,[0],"{""0"":1.457605242729187}",0,verified,support,
-t217m2on-s$_$2,4.75,5.25,[0],"{""0"":0.2528330609202385}",0,verified,support,
-t217m2on-s$_$2,5.0,5.5,[0],"{""0"":-0.8151934146881104}",,no_active,neutral,
-t217m2on-s$_$2,5.25,5.666666666666666,[0],"{""0"":-0.8202965259552002}",,no_active,neutral,
-t217m2on-s$_$2,5.5,5.666666666666666,[0],"{""0"":-1.3068791627883911}",,no_active,neutral,
-t217m2on-s$_$7,0.0,0.5,[0],"{""0"":-1.164634346961975}",,no_active,neutral,
-t217m2on-s$_$7,0.25,0.75,[0],"{""0"":-0.6658310294151306}",,no_active,neutral,
-t217m2on-s$_$7,0.5,1.0,[0],"{""0"":0.5095617175102234}",0,verified,support,
-t217m2on-s$_$7,0.75,1.25,[0],"{""0"":0.998355507850647}",0,verified,support,
-t217m2on-s$_$7,1.0,1.5,[0],"{""0"":0.9245224595069885}",0,verified,support,
-t217m2on-s$_$7,1.25,1.75,[0],"{""0"":0.6027507185935974}",0,verified,support,
-t217m2on-s$_$7,1.5,2.0,[0],"{""0"":0.18516497313976288}",0,verified,support,
-t217m2on-s$_$7,1.75,2.25,[0],"{""0"":-0.7752120792865753}",,no_active,neutral,
-t217m2on-s$_$7,2.0,2.5,[0],"{""0"":-1.086835503578186}",,no_active,neutral,
-t217m2on-s$_$7,2.25,2.75,[0],"{""0"":-0.5518457293510437}",,no_active,neutral,
-t217m2on-s$_$7,2.5,3.0,[0],"{""0"":-0.03845785930752754}",,no_active,neutral,
-t217m2on-s$_$7,2.75,3.25,[0],"{""0"":-0.3012674693018198}",,no_active,neutral,
-t217m2on-s$_$7,3.0,3.5,[0],"{""0"":-0.5640770792961121}",,no_active,neutral,
-t217m2on-s$_$7,3.25,3.75,[0],"{""0"":0.07347649335861206}",0,verified,support,
-t217m2on-s$_$7,3.5,4.0,[0],"{""0"":-0.18652446568012238}",,no_active,neutral,
-t217m2on-s$_$7,3.75,4.25,[0],"{""0"":-0.13053366169333458}",,no_active,neutral,
-t217m2on-s$_$7,4.0,4.5,[0],"{""0"":0.2356693297624588}",0,verified,support,
-t217m2on-s$_$7,4.25,4.75,[0],"{""0"":0.7196937203407288}",0,verified,support,
-t217m2on-s$_$7,4.5,5.0,[0],"{""0"":0.731451690196991}",0,verified,support,
-t217m2on-s$_$7,4.75,5.25,[0],"{""0"":0.10257958108559251}",0,verified,support,
-t217m2on-s$_$7,5.0,5.5,[0],"{""0"":-0.4403218924999237}",,no_active,neutral,
-t217m2on-s$_$7,5.25,5.75,[0],"{""0"":-0.245249941945076}",,no_active,neutral,
-t217m2on-s$_$7,5.5,6.0,[0],"{""0"":0.18533997237682343}",0,verified,support,
-t217m2on-s$_$7,5.75,6.25,[0],"{""0"":0.20231790840625763}",0,verified,support,
-t217m2on-s$_$7,6.0,6.5,[0],"{""0"":-0.08988205343484879}",,no_active,neutral,
-t217m2on-s$_$7,6.25,6.75,[0],"{""0"":-0.45409587025642395}",,no_active,neutral,
-t217m2on-s$_$7,6.5,7.0,[0],"{""0"":-0.5000223517417908}",,no_active,neutral,
-t217m2on-s$_$7,6.75,7.25,[0],"{""0"":-0.012535261455923319}",,no_active,neutral,
-t217m2on-s$_$7,7.0,7.5,[0],"{""0"":0.23775231838226318}",0,verified,support,
-t217m2on-s$_$7,7.25,7.75,[0],"{""0"":0.6465204358100891}",0,verified,support,
-t217m2on-s$_$7,7.5,8.0,[0],"{""0"":0.9078208804130554}",0,verified,support,
-t217m2on-s$_$7,7.75,8.25,[0],"{""0"":1.0473111271858215}",0,verified,support,
-t217m2on-s$_$7,8.0,8.5,[0],"{""0"":1.0531178712844849}",0,verified,support,
-t217m2on-s$_$7,8.25,8.75,[0],"{""0"":1.6538041830062866}",0,verified,support,
-t217m2on-s$_$7,8.5,9.0,[0],"{""0"":1.6538041830062866}",0,verified,support,
-t217m2on-s$_$7,8.75,9.25,[0],"{""0"":0.3445717841386795}",0,verified,support,
-t217m2on-s$_$7,9.0,9.5,[0],"{""0"":0.17117320001125336}",0,verified,support,
-t217m2on-s$_$7,9.25,9.75,[0],"{""0"":0.7347663044929504}",0,verified,support,
-t217m2on-s$_$7,9.5,10.0,[0],"{""0"":1.592629075050354}",0,verified,support,
-t217m2on-s$_$7,9.75,10.25,[0],"{""0"":0.7734824120998383}",0,verified,support,
-t217m2on-s$_$7,10.0,10.5,[0],"{""0"":0.7742815017700195}",0,verified,support,
-t217m2on-s$_$7,10.25,10.75,[0],"{""0"":0.31194567680358887}",0,verified,support,
-t217m2on-s$_$7,10.5,11.0,[0],"{""0"":0.19555093348026276}",0,verified,support,
-t217m2on-s$_$7,10.75,11.25,[0],"{""0"":0.6514565646648407}",0,verified,support,
-t217m2on-s$_$7,11.0,11.5,[0],"{""0"":1.3971043825149536}",0,verified,support,
-t217m2on-s$_$7,11.25,11.75,[0],"{""0"":1.1298645734786987}",0,verified,support,
-t217m2on-s$_$7,11.5,12.0,[0],"{""0"":0.9954450726509094}",0,verified,support,
-t217m2on-s$_$7,11.75,12.25,[0],"{""0"":0.3890913501381874}",0,verified,support,
-t217m2on-s$_$7,12.0,12.5,[0],"{""0"":-0.4095548689365387}",,no_active,neutral,
-t217m2on-s$_$7,12.25,12.75,[0],"{""0"":-0.4249267280101776}",,no_active,neutral,
-t217m2on-s$_$7,12.5,13.0,[0],"{""0"":-0.1930311918258667}",,no_active,neutral,
-t217m2on-s$_$7,12.75,13.25,[0],"{""0"":0.06119156628847122}",0,verified,support,
-t217m2on-s$_$7,13.0,13.5,[0],"{""0"":0.24924951791763306}",0,verified,support,
-t217m2on-s$_$7,13.25,13.75,[0],"{""0"":0.5398631691932678}",0,verified,support,
-t217m2on-s$_$7,13.5,14.0,[0],"{""0"":0.4071232080459595}",0,verified,support,
-t217m2on-s$_$7,13.75,14.25,[0],"{""0"":-0.7681828737258911}",,no_active,neutral,
-t217m2on-s$_$7,14.0,14.5,[0],"{""0"":-1.0301642417907715}",,no_active,neutral,
-t217m2on-s$_$7,14.25,14.75,[0],"{""0"":-1.2952194213867188}",,no_active,neutral,
-t217m2on-s$_$7,14.5,15.0,[0],"{""0"":-1.6769956350326538}",,no_active,neutral,
-t217m2on-s$_$7,14.75,15.25,[0],"{""0"":-1.7752982378005981}",,no_active,neutral,
-t217m2on-s$_$7,15.0,15.5,[0],"{""0"":-1.6951779127120972}",,no_active,neutral,
-t217m2on-s$_$7,15.25,15.75,[0],"{""0"":-1.3023043870925903}",,no_active,neutral,
-t217m2on-s$_$7,15.5,16.0,[0],"{""0"":-1.0119551420211792}",,no_active,neutral,
-t217m2on-s$_$7,15.75,16.25,[0],"{""0"":-1.3422932028770447}",,no_active,neutral,
-t217m2on-s$_$7,16.0,16.5,[0],"{""0"":-1.578701138496399}",,no_active,neutral,
-t217m2on-s$_$7,16.25,16.75,[0],"{""0"":-1.806151032447815}",,no_active,neutral,
-t217m2on-s$_$7,16.5,17.0,[0],"{""0"":-1.979896903038025}",,no_active,neutral,
-t217m2on-s$_$7,16.75,17.166666666666664,[0],"{""0"":-1.991539478302002}",,no_active,neutral,
-t217m2on-s$_$7,17.0,17.166666666666664,[0],"{""0"":null}",,no_active,neutral,
-tANM6ETl_M$_$3,0.0,0.5,[0],"{""0"":0.2319003939628601}",0,verified,neutral,
-tANM6ETl_M$_$3,0.25,0.75,"[0,1]","{""0"":0.5465103983879089,""1"":null}",0,verified,neutral,
-tANM6ETl_M$_$3,0.5,1.0,"[0,1]","{""0"":1.9745607376098633,""1"":null}",0,verified,neutral,
-tANM6ETl_M$_$3,0.75,1.25,[0],"{""0"":2.275484561920166}",0,verified,neutral,
-tANM6ETl_M$_$3,1.0,1.5,[0],"{""0"":2.2315428256988525}",0,verified,neutral,
-tANM6ETl_M$_$3,1.25,1.75,[0],"{""0"":2.0560526847839355}",0,verified,neutral,
-tANM6ETl_M$_$3,1.5,2.0,[0],"{""0"":1.5787814855575562}",0,verified,neutral,
-tANM6ETl_M$_$3,1.75,2.25,[0],"{""0"":1.4697883129119873}",0,verified,neutral,
-tANM6ETl_M$_$3,2.0,2.5,[0],"{""0"":1.4459857940673828}",0,verified,neutral,
-tANM6ETl_M$_$3,2.25,2.75,[0],"{""0"":1.6041172742843628}",0,verified,neutral,
-tANM6ETl_M$_$3,2.5,3.0,[0],"{""0"":1.3952003717422485}",0,verified,neutral,
-tANM6ETl_M$_$3,2.75,3.25,[0],"{""0"":0.9699729382991791}",0,verified,neutral,
-tANM6ETl_M$_$3,3.0,3.5,[0],"{""0"":0.4659639298915863}",0,verified,neutral,
-tANM6ETl_M$_$3,3.25,3.75,[0],"{""0"":1.013060450553894}",0,verified,neutral,
-tANM6ETl_M$_$3,3.5,4.0,[0],"{""0"":1.013060450553894}",0,verified,neutral,
-tANM6ETl_M$_$3,3.75,4.25,[0],"{""0"":0.6839208900928497}",0,verified,neutral,
-tANM6ETl_M$_$3,4.0,4.5,[0],"{""0"":0.3600355088710785}",0,verified,neutral,
-tANM6ETl_M$_$3,4.25,4.75,[0],"{""0"":0.02767411805689335}",0,verified,neutral,
-tANM6ETl_M$_$3,4.5,5.0,[0],"{""0"":0.02385125495493412}",0,verified,neutral,
-tANM6ETl_M$_$3,4.75,5.25,[0],"{""0"":-0.021459351293742657}",,no_active,neutral,
-tANM6ETl_M$_$3,5.0,5.5,[0],"{""0"":-0.27523309737443924}",,no_active,neutral,
-tANM6ETl_M$_$3,5.25,5.75,[0],"{""0"":-0.3047894239425659}",,no_active,neutral,
-tANM6ETl_M$_$3,5.5,6.0,[0],"{""0"":0.5821335315704346}",0,verified,neutral,
-tANM6ETl_M$_$3,5.75,6.25,[0],"{""0"":0.21379829943180084}",0,verified,neutral,
-tANM6ETl_M$_$3,6.0,6.5,[0],"{""0"":-0.19076048582792282}",,no_active,neutral,
-tANM6ETl_M$_$3,6.25,6.733333333333333,[0],"{""0"":-0.4912011921405792}",,no_active,neutral,
-tANM6ETl_M$_$3,6.5,6.733333333333333,[0],"{""0"":-1.0378899574279785}",,no_active,neutral,
-tPCytz4rww$_$10,0.0,0.5,[0],"{""0"":2.2195699214935303}",0,verified,support,
-tPCytz4rww$_$10,0.25,0.75,[0],"{""0"":2.433140993118286}",0,verified,support,
-tPCytz4rww$_$10,0.5,1.0,[0],"{""0"":2.628887414932251}",0,verified,support,
-tPCytz4rww$_$10,0.75,1.25,[0],"{""0"":2.9478262662887573}",0,verified,support,
-tPCytz4rww$_$10,1.0,1.5,[0],"{""0"":3.1464579105377197}",0,verified,support,
-tPCytz4rww$_$10,1.25,1.75,[0],"{""0"":2.935396194458008}",0,verified,support,
-tPCytz4rww$_$10,1.5,2.0,[0],"{""0"":2.6538074016571045}",0,verified,support,
-tPCytz4rww$_$10,1.75,2.25,[0],"{""0"":2.112458825111389}",0,verified,support,
-tPCytz4rww$_$10,2.0,2.5,[0],"{""0"":1.457241415977478}",0,verified,support,
-tPCytz4rww$_$10,2.25,2.75,[0],"{""0"":1.4731172323226929}",0,verified,support,
-tPCytz4rww$_$10,2.5,3.0,[0],"{""0"":1.535251259803772}",0,verified,support,
-tPCytz4rww$_$10,2.75,3.25,[0],"{""0"":1.4408149123191833}",0,verified,support,
-tPCytz4rww$_$10,3.0,3.5,[0],"{""0"":1.2484999895095825}",0,verified,support,
-tPCytz4rww$_$10,3.25,3.75,[0],"{""0"":0.7296696305274963}",0,verified,support,
-tPCytz4rww$_$10,3.5,4.0,[0],"{""0"":0.7296696305274963}",0,verified,support,
-tPCytz4rww$_$10,3.75,4.25,[0],"{""0"":0.7046661078929901}",0,verified,support,
-tPCytz4rww$_$10,4.0,4.5,[0],"{""0"":0.21408723294734955}",0,verified,support,
-tPCytz4rww$_$10,4.25,4.75,[0],"{""0"":0.21234916895627975}",0,verified,support,
-tPCytz4rww$_$10,4.5,4.766666666666667,[0],"{""0"":0.36500784754753113}",0,verified,support,
-tPCytz4rww$_$10,4.75,4.766666666666667,[0],"{""0"":null}",,no_active,neutral,
-tPCytz4rww$_$11,0.0,0.5,[0],"{""0"":1.1650722026824951}",0,verified,neutral,
-tPCytz4rww$_$11,0.25,0.75,[0],"{""0"":1.5844966173171997}",0,verified,neutral,
-tPCytz4rww$_$11,0.5,1.0,[0],"{""0"":2.363473892211914}",0,verified,neutral,
-tPCytz4rww$_$11,0.75,1.25,[0],"{""0"":2.5302534103393555}",0,verified,neutral,
-tPCytz4rww$_$11,1.0,1.5,[0],"{""0"":2.598865270614624}",0,verified,neutral,
-tPCytz4rww$_$11,1.25,1.75,[0],"{""0"":2.5651509761810303}",0,verified,neutral,
-tPCytz4rww$_$11,1.5,2.0,[0],"{""0"":2.5252106189727783}",0,verified,neutral,
-tPCytz4rww$_$11,1.75,2.25,[0],"{""0"":2.159292697906494}",0,verified,neutral,
-tPCytz4rww$_$11,2.0,2.5,[0],"{""0"":1.7164506912231445}",0,verified,neutral,
-tPCytz4rww$_$11,2.25,2.75,[0],"{""0"":1.4943609237670898}",0,verified,neutral,
-tPCytz4rww$_$11,2.5,3.0,[0],"{""0"":1.40234375}",0,verified,neutral,
-tPCytz4rww$_$11,2.75,3.25,[0],"{""0"":1.2075884342193604}",0,verified,neutral,
-tPCytz4rww$_$11,3.0,3.5,[0],"{""0"":1.379149079322815}",0,verified,neutral,
-tPCytz4rww$_$11,3.25,3.75,[0],"{""0"":1.7343171834945679}",0,verified,neutral,
-tPCytz4rww$_$11,3.5,4.0,[0],"{""0"":1.5079649686813354}",0,verified,neutral,
-tPCytz4rww$_$11,3.75,4.25,[0],"{""0"":1.9997575879096985}",0,verified,neutral,
-tPCytz4rww$_$11,4.0,4.5,[0],"{""0"":2.7328195571899414}",0,verified,neutral,
-tPCytz4rww$_$11,4.25,4.75,[0],"{""0"":2.9282665252685547}",0,verified,neutral,
-tPCytz4rww$_$11,4.5,5.0,[0],"{""0"":2.8714234828948975}",0,verified,neutral,
-tPCytz4rww$_$11,4.75,5.25,[0],"{""0"":2.544729471206665}",0,verified,neutral,
-tPCytz4rww$_$11,5.0,5.466666666666667,[0],"{""0"":2.6317901611328125}",0,verified,neutral,
-tPCytz4rww$_$11,5.25,5.466666666666667,[0],"{""0"":2.164292812347412}",0,verified,neutral,
-tPCytz4rww$_$12,0.0,0.5,[0],"{""0"":2.0877654552459717}",0,verified,neutral,
-tPCytz4rww$_$12,0.25,0.75,[0],"{""0"":2.0877654552459717}",0,verified,neutral,
-tPCytz4rww$_$12,0.5,1.0,[0],"{""0"":2.1561052799224854}",0,verified,neutral,
-tPCytz4rww$_$12,0.75,1.25,[0],"{""0"":1.3191199898719788}",0,verified,neutral,
-tPCytz4rww$_$12,1.0,1.5,[0],"{""0"":1.265708088874817}",0,verified,neutral,
-tPCytz4rww$_$12,1.25,1.75,[0],"{""0"":2.068713426589966}",0,verified,neutral,
-tPCytz4rww$_$12,1.5,2.0,[0],"{""0"":2.402029275894165}",0,verified,neutral,
-tPCytz4rww$_$12,1.75,2.25,[0],"{""0"":1.9554928541183472}",0,verified,neutral,
-tPCytz4rww$_$12,2.0,2.5,[0],"{""0"":0.3042803704738617}",0,verified,neutral,
-tPCytz4rww$_$12,2.25,2.75,[0],"{""0"":0.3042803704738617}",0,verified,neutral,
-tPCytz4rww$_$12,2.5,3.0,[0],"{""0"":0.9924986958503723}",0,verified,neutral,
-tPCytz4rww$_$12,2.75,3.25,[0],"{""0"":1.6550809144973755}",0,verified,neutral,
-tPCytz4rww$_$12,3.0,3.5,[0],"{""0"":1.403249740600586}",0,verified,neutral,
-tPCytz4rww$_$12,3.25,3.75,[0],"{""0"":1.1147658824920654}",0,verified,neutral,
-tPCytz4rww$_$12,3.5,4.0,[0],"{""0"":0.7118151187896729}",0,verified,neutral,
-tPCytz4rww$_$12,3.75,4.25,[0],"{""0"":0.7556961178779602}",0,verified,neutral,
-tPCytz4rww$_$12,4.0,4.5,[0],"{""0"":0.8160831332206726}",0,verified,neutral,
-tPCytz4rww$_$12,4.25,4.75,[0],"{""0"":1.09783136844635}",0,verified,neutral,
-tPCytz4rww$_$12,4.5,5.0,[0],"{""0"":1.09783136844635}",0,verified,neutral,
-tPCytz4rww$_$12,4.75,5.25,[0],"{""0"":0.915494441986084}",0,verified,neutral,
-tPCytz4rww$_$12,5.0,5.5,[0],"{""0"":1.126102089881897}",0,verified,neutral,
-tPCytz4rww$_$12,5.25,5.75,[0],"{""0"":1.273635983467102}",0,verified,neutral,
-tPCytz4rww$_$12,5.5,6.0,[0],"{""0"":1.071354866027832}",0,verified,neutral,
-tPCytz4rww$_$12,5.75,6.25,[0],"{""0"":1.1508487462997437}",0,verified,neutral,
-tPCytz4rww$_$12,6.0,6.5,[0],"{""0"":2.0802805423736572}",0,verified,neutral,
-tPCytz4rww$_$12,6.25,6.75,[0],"{""0"":2.469378709793091}",0,verified,neutral,
-tPCytz4rww$_$12,6.5,7.0,[0],"{""0"":2.230067014694214}",0,verified,neutral,
-tPCytz4rww$_$12,6.75,7.25,[0],"{""0"":2.082515239715576}",0,verified,neutral,
-tPCytz4rww$_$12,7.0,7.5,[0],"{""0"":1.8822940587997437}",0,verified,neutral,
-tPCytz4rww$_$12,7.25,7.75,[0],"{""0"":0.12635378539562225}",0,verified,neutral,
-tPCytz4rww$_$12,7.5,8.0,[0],"{""0"":0.12635378539562225}",0,verified,neutral,
-tPCytz4rww$_$12,7.75,8.25,[0],"{""0"":0.6109095811843872}",0,verified,neutral,
-tPCytz4rww$_$12,8.0,8.5,[0],"{""0"":1.1058303117752075}",0,verified,neutral,
-tPCytz4rww$_$12,8.25,8.75,[0],"{""0"":1.1341980695724487}",0,verified,neutral,
-tPCytz4rww$_$12,8.5,9.0,[0],"{""0"":1.050553798675537}",0,verified,neutral,
-tPCytz4rww$_$12,8.75,9.25,[0],"{""0"":1.1110045313835144}",0,verified,neutral,
-tPCytz4rww$_$12,9.0,9.5,[0],"{""0"":1.161600112915039}",0,verified,neutral,
-tPCytz4rww$_$12,9.25,9.75,[0],"{""0"":1.985539436340332}",0,verified,neutral,
-tPCytz4rww$_$12,9.5,10.0,[0],"{""0"":1.9343303442001343}",0,verified,neutral,
-tPCytz4rww$_$12,9.75,10.25,[0],"{""0"":1.5218163132667542}",0,verified,neutral,
-tPCytz4rww$_$12,10.0,10.5,[0],"{""0"":1.1294130086898804}",0,verified,neutral,
-tPCytz4rww$_$12,10.25,10.75,[0],"{""0"":1.039934515953064}",0,verified,neutral,
-tPCytz4rww$_$12,10.5,11.0,[0],"{""0"":0.7589496970176697}",0,verified,neutral,
-tPCytz4rww$_$12,10.75,11.25,[0],"{""0"":0.2919113039970398}",0,verified,neutral,
-tPCytz4rww$_$12,11.0,11.5,[0],"{""0"":-0.3695840835571289}",,no_active,neutral,
-tPCytz4rww$_$12,11.25,11.75,[0],"{""0"":-0.696079432964325}",,no_active,neutral,
-tPCytz4rww$_$12,11.5,11.833333333333334,[0],"{""0"":-0.696079432964325}",,no_active,neutral,
-tPCytz4rww$_$12,11.75,11.833333333333334,[0],"{""0"":null}",,no_active,neutral,
-tPCytz4rww$_$16,0.0,0.5,[0],"{""0"":0.6080670356750488}",0,verified,support,
-tPCytz4rww$_$16,0.25,0.75,[0],"{""0"":1.2829915285110474}",0,verified,support,
-tPCytz4rww$_$16,0.5,1.0,[0],"{""0"":2.407989740371704}",0,verified,support,
-tPCytz4rww$_$16,0.75,1.25,[0],"{""0"":2.6380937099456787}",0,verified,support,
-tPCytz4rww$_$16,1.0,1.5,[0],"{""0"":2.6784894466400146}",0,verified,support,
-tPCytz4rww$_$16,1.25,1.75,[0],"{""0"":1.8901658058166504}",0,verified,support,
-tPCytz4rww$_$16,1.5,2.0,[0],"{""0"":1.289141297340393}",0,verified,support,
-tPCytz4rww$_$16,1.75,2.25,[0],"{""0"":0.8109954595565796}",0,verified,support,
-tPCytz4rww$_$16,2.0,2.5,[0],"{""0"":0.33250758051872253}",0,verified,support,
-tPCytz4rww$_$16,2.25,2.75,[0],"{""0"":0.25670698285102844}",0,verified,support,
-tPCytz4rww$_$16,2.5,3.0,[0],"{""0"":-0.020998677238821983}",,no_active,neutral,
-tPCytz4rww$_$16,2.75,3.25,[0],"{""0"":-0.2104632779955864}",,no_active,neutral,
-tPCytz4rww$_$16,3.0,3.5,[0],"{""0"":-0.23688356578350067}",,no_active,neutral,
-tPCytz4rww$_$16,3.25,3.75,[0],"{""0"":-0.2819269895553589}",,no_active,neutral,
-tPCytz4rww$_$16,3.5,4.0,[0],"{""0"":-0.1582486480474472}",,no_active,neutral,
-tPCytz4rww$_$16,3.75,4.25,[0],"{""0"":0.27030348032712936}",0,verified,support,
-tPCytz4rww$_$16,4.0,4.5,[0],"{""0"":0.43559274077415466}",0,verified,support,
-tPCytz4rww$_$16,4.25,4.75,[0],"{""0"":0.3258465826511383}",0,verified,support,
-tPCytz4rww$_$16,4.5,5.0,[0],"{""0"":0.10531532764434814}",0,verified,support,
-tPCytz4rww$_$16,4.75,5.25,[0],"{""0"":0.052836920440313406}",0,verified,support,
-tPCytz4rww$_$16,5.0,5.5,[0],"{""0"":0.19737708568572998}",0,verified,support,
-tPCytz4rww$_$16,5.25,5.75,[0],"{""0"":0.11972638219594955}",0,verified,support,
-tPCytz4rww$_$16,5.5,6.0,[0],"{""0"":0.7143016457557678}",0,verified,support,
-tPCytz4rww$_$16,5.75,6.25,[0],"{""0"":1.3169373869895935}",0,verified,support,
-tPCytz4rww$_$16,6.0,6.5,[0],"{""0"":1.5905470848083496}",0,verified,support,
-tPCytz4rww$_$16,6.25,6.75,[0],"{""0"":1.2409472465515137}",0,verified,support,
-tPCytz4rww$_$16,6.5,7.0,[0],"{""0"":0.3486441373825073}",0,verified,support,
-tPCytz4rww$_$16,6.75,7.2,[0],"{""0"":0.1961362659931183}",0,verified,support,
-tPCytz4rww$_$16,7.0,7.2,[0],"{""0"":-0.3911571204662323}",,no_active,neutral,
-tPCytz4rww$_$18,0.0,0.5,[0],"{""0"":0.724341630935669}",0,verified,support,
-tPCytz4rww$_$18,0.25,0.75,[0],"{""0"":0.9542813301086426}",0,verified,support,
-tPCytz4rww$_$18,0.5,1.0,[0],"{""0"":2.08709454536438}",0,verified,support,
-tPCytz4rww$_$18,0.75,1.25,[0],"{""0"":1.4863383769989014}",0,verified,support,
-tPCytz4rww$_$18,1.0,1.5,[0],"{""0"":0.6041989922523499}",0,verified,support,
-tPCytz4rww$_$18,1.25,1.75,[0],"{""0"":0.9578222632408142}",0,verified,support,
-tPCytz4rww$_$18,1.5,2.0,[0],"{""0"":1.697022795677185}",0,verified,support,
-tPCytz4rww$_$18,1.75,2.25,[0],"{""0"":1.591533362865448}",0,verified,support,
-tPCytz4rww$_$18,2.0,2.5,[0],"{""0"":1.323301911354065}",0,verified,support,
-tPCytz4rww$_$18,2.25,2.75,[0],"{""0"":1.8291754722595215}",0,verified,support,
-tPCytz4rww$_$18,2.5,3.0,[0],"{""0"":2.125249147415161}",0,verified,support,
-tPCytz4rww$_$18,2.75,3.25,[0],"{""0"":2.379725217819214}",0,verified,support,
-tPCytz4rww$_$18,3.0,3.5,[0],"{""0"":2.718160629272461}",0,verified,support,
-tPCytz4rww$_$18,3.25,3.75,[0],"{""0"":2.718160629272461}",0,verified,support,
-tPCytz4rww$_$18,3.5,4.0,[0],"{""0"":2.567157030105591}",0,verified,support,
-tPCytz4rww$_$18,3.75,4.25,[0],"{""0"":1.1896294355392456}",0,verified,support,
-tPCytz4rww$_$18,4.0,4.5,[0],"{""0"":1.4261873960494995}",0,verified,support,
-tPCytz4rww$_$18,4.25,4.75,[0],"{""0"":1.5553903579711914}",0,verified,support,
-tPCytz4rww$_$18,4.5,5.0,[0],"{""0"":1.5365325212478638}",0,verified,support,
-tPCytz4rww$_$18,4.75,5.25,[0],"{""0"":1.7286162972450256}",0,verified,support,
-tPCytz4rww$_$18,5.0,5.5,[0],"{""0"":1.6705713272094727}",0,verified,support,
-tPCytz4rww$_$18,5.25,5.75,[0],"{""0"":1.4515223503112793}",0,verified,support,
-tPCytz4rww$_$18,5.5,6.0,[0],"{""0"":1.109305500984192}",0,verified,support,
-tPCytz4rww$_$18,5.75,6.25,[0],"{""0"":-0.07794126495718956}",,no_active,neutral,
-tPCytz4rww$_$18,6.0,6.5,[0],"{""0"":-0.24960701167583466}",,no_active,neutral,
-tPCytz4rww$_$18,6.25,6.633333333333333,[0],"{""0"":-0.042399157769978046}",,no_active,neutral,
-tPCytz4rww$_$18,6.5,6.633333333333333,[0],"{""0"":0.32686447352170944}",0,verified,support,
-uywlfIYOS8$_$4,0.0,0.5,[0],"{""0"":1.235931634902954}",0,verified,neutral,
-uywlfIYOS8$_$4,0.25,0.75,[0],"{""0"":1.1031759977340698}",0,verified,neutral,
-uywlfIYOS8$_$4,0.5,1.0,[0],"{""0"":1.2088847160339355}",0,verified,neutral,
-uywlfIYOS8$_$4,0.75,1.25,[0],"{""0"":0.9555458426475525}",0,verified,neutral,
-uywlfIYOS8$_$4,1.0,1.5,[0],"{""0"":0.4067772328853607}",0,verified,neutral,
-uywlfIYOS8$_$4,1.25,1.75,[0],"{""0"":0.5779015421867371}",0,verified,neutral,
-uywlfIYOS8$_$4,1.5,2.0,[0],"{""0"":0.9120329022407532}",0,verified,neutral,
-uywlfIYOS8$_$4,1.75,2.25,[0],"{""0"":0.7553955018520355}",0,verified,neutral,
-uywlfIYOS8$_$4,2.0,2.5,[0],"{""0"":0.34813615679740906}",0,verified,neutral,
-uywlfIYOS8$_$4,2.25,2.75,[0],"{""0"":0.04890741407871246}",0,verified,neutral,
-uywlfIYOS8$_$4,2.5,3.0,[0],"{""0"":-0.3046547770500183}",,no_active,neutral,
-uywlfIYOS8$_$4,2.75,3.25,[0],"{""0"":0.04578439146280289}",0,verified,neutral,
-uywlfIYOS8$_$4,3.0,3.5,[0],"{""0"":0.7514746785163879}",0,verified,neutral,
-uywlfIYOS8$_$4,3.25,3.75,[0],"{""0"":0.8598867058753967}",0,verified,neutral,
-uywlfIYOS8$_$4,3.5,4.0,[0],"{""0"":1.111461877822876}",0,verified,neutral,
-uywlfIYOS8$_$4,3.75,4.25,[0],"{""0"":1.0682246088981628}",0,verified,neutral,
-uywlfIYOS8$_$4,4.0,4.5,[0],"{""0"":0.9348328709602356}",0,verified,neutral,
-uywlfIYOS8$_$4,4.25,4.75,[0],"{""0"":1.3152960538864136}",0,verified,neutral,
-uywlfIYOS8$_$4,4.5,5.0,[0],"{""0"":0.7559738159179688}",0,verified,neutral,
-uywlfIYOS8$_$4,4.75,5.25,[0],"{""0"":0.7316245138645172}",0,verified,neutral,
-uywlfIYOS8$_$4,5.0,5.5,[0],"{""0"":0.7072752118110657}",0,verified,neutral,
-uywlfIYOS8$_$4,5.25,5.75,[0],"{""0"":-0.44150009751319885}",,no_active,neutral,
-uywlfIYOS8$_$4,5.5,6.0,[0],"{""0"":-0.5472673773765564}",,no_active,neutral,
-uywlfIYOS8$_$4,5.75,6.033333333333333,[0],"{""0"":-0.7601542472839355}",,no_active,neutral,
-uywlfIYOS8$_$4,6.0,6.033333333333333,[0],"{""0"":null}",,no_active,neutral,
-vxjVxOeScU$_$4,0.0,0.5,[0],"{""0"":-1.3679972887039185}",,no_active,neutral,
-vxjVxOeScU$_$4,0.25,0.75,[0],"{""0"":-1.3679972887039185}",,no_active,neutral,
-vxjVxOeScU$_$4,0.5,1.0,[0],"{""0"":-1.222298264503479}",,no_active,neutral,
-vxjVxOeScU$_$4,0.75,1.25,[0],"{""0"":-0.9072445333003998}",,no_active,neutral,
